year,product_code,plant,segment,sales_qty,sales_amount,avg_price,unit_cost_avg,unit_cost_adj,unit_margin,margin_rate
2022,P012,B,electronics,213,1517971.66,7126.627511737089,4261.208175514827,4474.268584290569,2652.3589274465194,0.3721758886764122
2022,P013,A,chemical,179,1131682.58,6322.24905027933,3686.658931384272,3686.658931384272,2635.590118895058,0.41687540271426227
2022,P013,A,others,286,1809535.98,6327.048881118881,3686.658931384272,3686.658931384272,2640.3899497346088,0.41731777315867363
2022,P014,B,food_beverage,130,802019.3,6169.379230769231,4057.0462314521924,4259.898543024802,1909.480687744429,0.3095093714163434
2022,P015,A,construction,247,1765480.49,7147.694291497975,4226.349620176198,4226.349620176198,2921.3446713217772,0.4087114742437505
2022,P015,B,automotive,224,1576206.76,7036.637321428571,4229.0054775392055,4440.455751416166,2596.1815700124052,0.3689520223113234
2022,P016,B,medical,324,2492047.23,7691.503796296296,4755.317578975734,4993.083457924521,2698.420338371775,0.35083130813393737
2022,P017,A,chemical,292,1898790.35,6502.706678082192,3611.378106468317,3611.378106468317,2891.3285716138753,0.44463462904751516
2022,P018,A,electronics,438,3057097.54,6979.674748858448,3877.8034844230588,3877.8034844230588,3101.871264435389,0.44441487261891566
2022,P019,B,electronics,433,2692617.09,6218.515219399538,3696.616402429037,3881.447222550489,2337.067996849049,0.3758241178791739
2022,P020,B,automotive,377,2699680.31,7160.955729442971,4143.403935761609,4350.57413254969,2810.3815968932804,0.3924590100924827
2023,P001,A,automotive,929,1459185.87,1570.705995694295,751.3240847855548,751.3240847855548,819.3819109087403,0.521664724751083
2023,P001,B,construction,1226,1566650.82,1277.8554812398042,798.6401068078872,838.5721121482816,439.2833690915227,0.3437660796080947
2023,P002,A,chemical,1216,1846588.37,1518.5759621710527,779.9494540721986,779.9494540721986,738.6265080988541,0.48639417882189223
2023,P002,A,others,1513,2118130.56,1399.9541044282882,779.9494540721986,779.9494540721986,620.0046503560897,0.44287498311188317
2023,P003,B,automotive,1723,2250237.21,1305.9995414973882,675.1960996437151,708.9559046259009,597.0436368714874,0.45715455319911485
2023,P003,B,electronics,1775,1816394.95,1023.3210985915492,675.1960996437151,708.9559046259009,314.36519396564836,0.30720093077170574
2023,P004,A,automotive,2062,3506261.73,1700.4179097963142,809.4088946854571,809.4088946854571,891.0090151108571,0.523994136957536
2023,P004,B,chemical,1636,2627985.3,1606.3479828850855,839.0015413916104,880.951618461191,725.3963644238945,0.45158108464209884
2023,P005,A,automotive,1012,1647086.53,1627.5558596837946,845.2862771812012,845.2862771812012,782.2695825025934,0.48064069681428606
2023,P006,B,construction,1290,1463012.99,1134.1185968992247,670.0076914127625,703.5080759834007,430.61052091582405,0.37968738198381485
2023,P006,B,consumer,1139,1364683.05,1198.1413959613697,670.0076914127625,703.5080759834007,494.633319977969,0.41283384552545493
2023,P006,B,others,1004,1284349.08,1279.2321513944223,670.0076914127625,703.5080759834007,575.7240754110217,0.45005441333182233
2023,P007,A,automotive,1481,1800833.72,1215.9579473328831,570.526686058541,570.526686058541,645.4312612743421,0.5308006437969746
2023,P007,B,electronics,2230,2738793.45,1228.1584977578477,619.928973519804,650.9254221957942,577.2330755620535,0.46999884511312057
2023,P008,A,chemical,1643,2267035.78,1379.8148387096774,703.1699425827619,703.1699425827619,676.6448961269155,0.4903881862581464
2023,P008,A,others,1010,1365417.97,1351.8989801980197,703.1699425827619,703.1699425827619,648.7290376152578,0.47986502476703924
2023,P009,B,medical,282,2019927.71,7162.864219858156,4033.104223434233,4234.759434605945,2928.1047852522106,0.4087896538837637
2023,P010,A,electronics,284,1968978.59,6933.023204225353,3667.2677841151185,3667.2677841151185,3265.7554201102344,0.4710434862124664
2023,P011,B,medical,218,1683772.83,7723.728577981652,4899.9070213078685,5144.902372373263,2578.8262056083895,0.33388358738549595
2023,P012,B,electronics,195,1337401.51,6858.469282051282,4261.208175514827,4474.268584290569,2384.2006977607125,0.3476286908509165
2023,P013,A,chemical,187,1248505.53,6676.500160427808,3686.658931384272,3686.658931384272,2989.841229043536,0.44781564550310093
2023,P013,A,others,205,1330733.66,6491.383707317073,3686.658931384272,3686.658931384272,2804.7247759328006,0.43206886272511075
2023,P014,B,food_beverage,226,1505480.49,6661.418097345133,4057.0462314521924,4259.898543024802,2401.519554320331,0.3605117587916365
2023,P015,A,construction,162,1111773.43,6862.7989506172835,4226.349620176198,4226.349620176198,2636.4493304410853,0.38416531642733703
2023,P015,B,automotive,233,1667537.0,7156.811158798283,4229.0054775392055,4440.455751416166,2716.355407382117,0.3795482858371558
2023,P016,B,medical,206,1497124.48,7267.594563106796,4755.317578975734,4993.083457924521,2274.511105182275,0.3129661520647559
2023,P017,A,chemical,266,1806920.06,6792.932556390978,3611.378106468317,3611.378106468317,3181.5544499226608,0.4683624375056347
2023,P018,A,electronics,476,3138593.04,6593.682857142857,3877.8034844230588,3877.8034844230588,2715.879372719798,0.4118911132915225
2023,P019,B,electronics,339,2064059.14,6088.670029498525,3696.616402429037,3881.447222550489,2207.2228069480357,0.3625131262253387
2023,P020,B,automotive,321,2085709.49,6497.537352024922,4143.403935761609,4350.57413254969,2146.963219475232,0.33042722237004807
2024,P001,A,automotive,1455,2068768.35,1421.8339175257734,751.3240847855548,751.3240847855548,670.5098327402186,0.4715809803630348
2024,P001,A,construction,946,1393665.72,1473.219577167019,751.3240847855548,751.3240847855548,721.8954923814642,0.490012149967257
2024,P002,A,chemical,1781,2593462.49,1456.1833183604717,779.9494540721986,779.9494540721986,676.2338642882731,0.46438786639147206
2024,P002,A,others,1639,2708583.03,1652.5826906650395,779.9494540721986,779.9494540721986,872.633236592841,0.5280421013254545
2024,P003,B,automotive,1846,2070436.75,1121.5800379198267,675.1960996437151,708.9559046259009,412.62413329392587,0.36789539697872303
2024,P003,B,electronics,1296,1639137.52,1264.7666049382717,675.1960996437151,708.9559046259009,555.8107003123708,0.4394571284078913
2024,P004,A,automotive,1473,2433997.71,1652.4084928716904,809.4088946854571,809.4088946854571,842.9995981862334,0.5101641645046255
2024,P004,A,chemical,1525,2453567.35,1608.8966229508198,809.4088946854571,809.4088946854571,799.4877282653628,0.49691677940068696
2024,P005,A,automotive,1227,1932806.46,1575.2293887530561,845.2862771812012,845.2862771812012,729.943111571855,0.4633884542680316
2024,P006,B,construction,1805,2198820.49,1218.1830969529087,670.0076914127625,703.5080759834007,514.6750209695081,0.42249397669109495
2024,P006,B,consumer,1958,2339218.45,1194.6978804902963,670.0076914127625,703.5080759834007,491.1898045068956,0.4111414379552716
2024,P006,B,others,1469,1813404.14,1234.4480190605855,670.0076914127625,703.5080759834007,530.9399430771848,0.43010311886703007
2024,P007,A,automotive,1874,2160743.41,1153.011424759872,570.526686058541,570.526686058541,582.4847387013309,0.5051855742215565
2024,P007,A,electronics,2164,2606326.98,1204.4024861367836,570.526686058541,570.526686058541,633.8758000782426,0.526298980095474
2024,P008,A,chemical,1708,2447942.24,1433.2214519906324,703.1699425827619,703.1699425827619,730.0515094078705,0.5093780227709306
2024,P008,B,others,1378,1949349.31,1414.6221407837445,758.0652024216581,795.968462542741,618.6536782410035,0.4373278633248665
2024,P009,B,medical,287,1872634.67,6524.859477351916,4033.104223434233,4234.759434605945,2290.100042745971,0.35098074536241164
2024,P010,A,electronics,223,1341977.6,6017.836771300449,3667.2677841151185,3667.2677841151185,2350.5689871853306,0.39060032309207593
2024,P011,B,medical,193,1501987.23,7782.31725388601,4899.9070213078685,5144.902372373263,2637.4148815127473,0.3388984020403158
2024,P012,B,electronics,230,1579228.92,6866.212695652173,4261.208175514827,4474.268584290569,2391.944111361604,0.34836440660747836
2024,P013,A,chemical,232,1580500.8,6812.503448275862,3686.658931384272,3686.658931384272,3125.84451689159,0.4588393298623126
2024,P013,A,others,179,1175426.24,6566.627039106145,3686.658931384272,3686.658931384272,2879.9681077218734,0.43857647016814544
2024,P014,B,food_beverage,217,1442029.55,6645.297465437789,4057.0462314521924,4259.898543024802,2385.3989224129864,0.3589604430530692
2024,P015,A,automotive,271,1955109.23,7214.425202952029,4226.349620176198,4226.349620176198,2988.075582775831,0.4141806864326707
2024,P015,A,construction,194,1351331.22,6965.624845360825,4226.349620176198,4226.349620176198,2739.275225184627,0.3932562097439128
2024,P016,B,medical,218,1709274.2,7840.707339449541,4755.317578975734,4993.083457924521,2847.62388152502,0.3631845646371158
2024,P017,A,chemical,269,1794980.0,6672.788104089219,3611.378106468317,3611.378106468317,3061.409997620902,0.45879023128949775
2024,P018,A,electronics,422,3004410.91,7119.457132701422,3877.8034844230588,3877.8034844230588,3241.653648278363,0.45532315004590007
2024,P019,B,electronics,374,2407741.47,6437.8114171123,3696.616402429037,3881.447222550489,2556.3641945618106,0.3970859083828951
2024,P020,A,automotive,467,3297169.26,7060.319614561027,3940.902756436791,3940.902756436791,3119.416858124236,0.4418237457254525
